"","logFC","gene_id","direction"
"STK24-AS1",-2.78708445373421,"STK24-AS1","down"
"ENSG00000278576",-2.78708445373421,"ENSG00000278576","down"
"LINC00504",2.78493899127945,"LINC00504","up"
"FAM178B",-2.78177554234915,"FAM178B","down"
"TFF3",2.7814688872832,"TFF3","up"
"SLC17A9",-2.76979295651425,"SLC17A9","down"
"MIR4435-2HG",-2.76472683610619,"MIR4435-2HG","down"
"LINC01819",-2.76303897976756,"LINC01819","down"
"SLC25A18",-2.76188389960907,"SLC25A18","down"
"LINC03053",2.7582751977152,"LINC03053","up"
"FLRT3",-2.75197707197022,"FLRT3","down"
"ACKR1",-2.75167911760301,"ACKR1","down"
"ENSG00000272769",-2.75167911760301,"ENSG00000272769","down"
"LINC01988",-2.75167911760301,"LINC01988","down"
"DYNC1LI2-DT",-2.75167911760301,"DYNC1LI2-DT","down"
"ENSG00000267560",-2.75167911760301,"ENSG00000267560","down"
"LINC00494",-2.75167911760301,"LINC00494","down"
"ENSG00000300154",-2.75167911760301,"ENSG00000300154","down"
"SEZ6L",2.74653056477969,"SEZ6L","up"
"SSTR3",-2.74605091134577,"SSTR3","down"
"SGCA",-2.74506123883851,"SGCA","down"
"TMEM190",-2.74506123883851,"TMEM190","down"
"ENSG00000270277",-2.74072881804247,"ENSG00000270277","down"
"MAFB",2.74017397872666,"MAFB","up"
"NXPH2",-2.73938771170292,"NXPH2","down"
"EGR1",-2.73814809232467,"EGR1","down"
"C17orf107",2.73449642256389,"C17orf107","up"
"WFIKKN2",-2.73364519477275,"WFIKKN2","down"
"F10",-2.73074765634844,"F10","down"
"AGT",-2.72936895587792,"AGT","down"
"GFY",-2.72809813875908,"GFY","down"
"MYOF",-2.7241948437374,"MYOF","down"
"GABRB2",2.72417148973703,"GABRB2","up"
"GLIS3",-2.72299160985091,"GLIS3","down"
"CLDN16",2.72297323797305,"CLDN16","up"
"UGT2A1",2.72297323797305,"UGT2A1","up"
"ENSG00000285761",2.72297323797305,"ENSG00000285761","up"
"CD3E",2.72297323797305,"CD3E","up"
"ENSG00000273325",2.72297323797305,"ENSG00000273325","up"
"NXF4",2.72297323797305,"NXF4","up"
"PCDHB16",-2.71893569702755,"PCDHB16","down"
"ITK",2.70868901196681,"ITK","up"
"FAM182A",2.70868901196681,"FAM182A","up"
"PAX2",-2.70532348191127,"PAX2","down"
"LINC02334",2.70476864259546,"LINC02334","up"
"DRD4",-2.70470350122236,"DRD4","down"
"ENSG00000245651",-2.69688664476263,"ENSG00000245651","down"
"MRGPRF-AS1",-2.69688664476263,"MRGPRF-AS1","down"
"C6orf141",-2.68898705777678,"C6orf141","down"
"ZDHHC22",2.68828492143038,"ZDHHC22","up"
"MGC32805",2.68546808663653,"MGC32805","up"
"IRX3",-2.68511795392854,"IRX3","down"
"PLA2G4C",-2.68421049475808,"PLA2G4C","down"
"ENSG00000293234",2.68261550035691,"ENSG00000293234","up"
"ENSG00000231424",-2.68249555245701,"ENSG00000231424","down"
"PKP1",-2.68249555245701,"PKP1","down"
"ENSG00000288817",-2.68249555245701,"ENSG00000288817","down"
"GPER1",-2.6771571743367,"GPER1","down"
"EID3",-2.6771571743367,"EID3","down"
"EBF1",2.67537485760065,"EBF1","up"
"CRYAB",-2.67266454309732,"CRYAB","down"
"MIR3171HG",2.66963278020605,"MIR3171HG","up"
"RND3",2.66588830785583,"RND3","up"
"ENSG00000289456",-2.6655224738533,"ENSG00000289456","down"
"ENSG00000274373",-2.6655224738533,"ENSG00000274373","down"
"ENSG00000259370",-2.6655224738533,"ENSG00000259370","down"
"IRS4-AS1",-2.6655224738533,"IRS4-AS1","down"
"TMEM35B",-2.6655224738533,"TMEM35B","down"
"ENSG00000284640",-2.6655224738533,"ENSG00000284640","down"
"ENSG00000260971",-2.6655224738533,"ENSG00000260971","down"
"ENSG00000286654",-2.6655224738533,"ENSG00000286654","down"
"ENSG00000286836",-2.6655224738533,"ENSG00000286836","down"
"ENSG00000297170",-2.6655224738533,"ENSG00000297170","down"
"ENSG00000239572",-2.6655224738533,"ENSG00000239572","down"
"CIDECP2",-2.6655224738533,"CIDECP2","down"
"PCDHB18P",-2.6655224738533,"PCDHB18P","down"
"TMEM14B-DT",-2.6655224738533,"TMEM14B-DT","down"
"ZNF451-AS1",-2.6655224738533,"ZNF451-AS1","down"
"ENSG00000299028",-2.6655224738533,"ENSG00000299028","down"
"TRBJ2-3",-2.6655224738533,"TRBJ2-3","down"
"ENSG00000260955",-2.6655224738533,"ENSG00000260955","down"
"GPT",-2.6655224738533,"GPT","down"
"LINC01435",-2.6655224738533,"LINC01435","down"
"RNU4-39P",-2.6655224738533,"RNU4-39P","down"
"ENSG00000275467",-2.6655224738533,"ENSG00000275467","down"
"ENSG00000286110",-2.6655224738533,"ENSG00000286110","down"
"ENSG00000285805",-2.6655224738533,"ENSG00000285805","down"
"LINC00933",-2.6655224738533,"LINC00933","down"
"ENSG00000286635",-2.6655224738533,"ENSG00000286635","down"
"ENSG00000259006",-2.6655224738533,"ENSG00000259006","down"
"ENSG00000303136",-2.6655224738533,"ENSG00000303136","down"
"ENSG00000309449",-2.6655224738533,"ENSG00000309449","down"
"DEFB122",-2.6655224738533,"DEFB122","down"
"ENSG00000225330",-2.6655224738533,"ENSG00000225330","down"
"ENSG00000306793",-2.6655224738533,"ENSG00000306793","down"
"ENSG00000225173",2.66496763453749,"ENSG00000225173","up"
"SULF1",2.65593998371772,"SULF1","up"
"IL1RAPL2",2.65506917347125,"IL1RAPL2","up"
"TNNI1",-2.65240697406304,"TNNI1","down"
"LINC00428",2.6476733286709,"LINC00428","up"
"PGAM2",-2.64668103947848,"PGAM2","down"
"BIN2",-2.6452024894737,"BIN2","down"
"ENSG00000233577",-2.64269454439904,"ENSG00000233577","down"
"SPDYC",-2.63096525181693,"SPDYC","down"
"LINC00458",-2.63013884764661,"LINC00458","down"
"P2RX3",-2.627121479452,"P2RX3","down"
"MMEL1-AS1",-2.62043458432476,"MMEL1-AS1","down"
"ENSG00000285873",-2.62043458432476,"ENSG00000285873","down"
"ENSG00000295994",-2.62043458432476,"ENSG00000295994","down"
"COLEC11",-2.62043458432476,"COLEC11","down"
"ASS1P9",-2.62043458432476,"ASS1P9","down"
"PITRM1-AS1",-2.62043458432476,"PITRM1-AS1","down"
"ENSG00000267547",-2.62043458432476,"ENSG00000267547","down"
"TBC1D3P1-DHX40P1",-2.62043458432476,"TBC1D3P1-DHX40P1","down"
"ENSG00000307016",-2.62043458432476,"ENSG00000307016","down"
"ENSG00000302935",-2.62043458432476,"ENSG00000302935","down"
"ENSG00000259977",-2.62043458432476,"ENSG00000259977","down"
"CITED2",-2.62035490713028,"CITED2","down"
"EPHA5-AS1",2.61987974500895,"EPHA5-AS1","up"
"ENSG00000261166",2.61987974500895,"ENSG00000261166","up"
"ENSG00000271797",2.61987974500895,"ENSG00000271797","up"
"CHAT",2.61987974500895,"CHAT","up"
"ENSG00000294837",2.61987974500895,"ENSG00000294837","up"
"ENSG00000254846",2.61987974500895,"ENSG00000254846","up"
"ENSG00000289111",2.61987974500895,"ENSG00000289111","up"
"ENSG00000261114",2.61987974500895,"ENSG00000261114","up"
"ENSG00000276337",2.61987974500895,"ENSG00000276337","up"
"ACTG1P24",2.61987974500895,"ACTG1P24","up"
"NOG",2.61987974500895,"NOG","up"
"ENSG00000309428",2.61987974500895,"ENSG00000309428","up"
"MMP1",2.61987974500895,"MMP1","up"
"ENSG00000289399",2.61564399610339,"ENSG00000289399","up"
"MUC4",-2.60771059714462,"MUC4","down"
"GABRP",-2.60623979588598,"GABRP","down"
"ZNF876P",-2.60376516806391,"ZNF876P","down"
"ENSG00000306831",-2.60067132950333,"ENSG00000306831","down"
"NBAT1",-2.60067132950333,"NBAT1","down"
"ENSG00000282390",-2.60067132950333,"ENSG00000282390","down"
"ENSG00000272473",-2.60067132950333,"ENSG00000272473","down"
"ANXA1",-2.59821253889387,"ANXA1","down"
"SRMS",-2.59797973349706,"SRMS","down"
"ENSG00000308608",2.59500507636992,"ENSG00000308608","up"
"CD27",-2.58957362062,"CD27","down"
"SSC5D",-2.58606447923435,"SSC5D","down"
"ENSG00000283982",2.58381049030143,"ENSG00000283982","up"
"PADI4",-2.58246673412574,"PADI4","down"
"ENSG00000289365",-2.58246673412574,"ENSG00000289365","down"
"WNT2B",-2.58029154330148,"WNT2B","down"
"RASSF9",-2.57752599285547,"RASSF9","down"
"CYTH4",-2.57752599285547,"CYTH4","down"
"PLCL1",2.57333715907192,"PLCL1","up"
"LINC01410",2.57333715907192,"LINC01410","up"
"YAP1",-2.56909330652821,"YAP1","down"
"MGAT4C",2.5673708069186,"MGAT4C","up"
"GBX2-AS1",2.5640779533406,"GBX2-AS1","up"
"NDP",2.55645436486732,"NDP","up"
"ENSG00000299448",2.55429140338137,"ENSG00000299448","up"
"CLEC17A",2.55429140338137,"CLEC17A","up"
"SERPINF2",-2.55428224931983,"SERPINF2","down"
"TRBC2",-2.54454228075598,"TRBC2","down"
"DDR2",-2.54163301661716,"DDR2","down"
"KCNK12",-2.5392060240719,"KCNK12","down"
"PLCL2",-2.53808452600478,"PLCL2","down"
"DUSP6",2.53555738729193,"DUSP6","up"
"SCARA5",-2.53554568673825,"SCARA5","down"
"ART3",-2.52579771018669,"ART3","down"
"ELMO3",-2.52579771018669,"ELMO3","down"
"ENSG00000298397",2.52524287087087,"ENSG00000298397","up"
"ENSG00000301017",2.52524287087087,"ENSG00000301017","up"
"TOB2P1",-2.5234101299299,"TOB2P1","down"
"RUNX1",2.52236323909469,"RUNX1","up"
"CYP4F22",2.52136400436788,"CYP4F22","up"
"AMOTL2",-2.52105966569528,"AMOTL2","down"
"LINC00237",2.51930279025737,"LINC00237","up"
"LHX4",-2.51687839249816,"LHX4","down"
"ARNILA",-2.51687839249816,"ARNILA","down"
"ENSG00000309412",-2.51687839249816,"ENSG00000309412","down"
"RTL1",-2.51687839249816,"RTL1","down"
"APC2",-2.5136946881478,"APC2","down"
"IER3",2.51269803711671,"IER3","up"
"ENSG00000235121",-2.50940327193602,"ENSG00000235121","down"
"ENSG00000289496",-2.50940327193602,"ENSG00000289496","down"
"ENSG00000308992",-2.50940327193602,"ENSG00000308992","down"
"MS4A15",-2.50940327193602,"MS4A15","down"
"GAS2L2",-2.50940327193602,"GAS2L2","down"
"ADCY10",2.50884843262021,"ADCY10","up"
"ENSG00000294736",2.50884843262021,"ENSG00000294736","up"
"ENSG00000305149",2.50884843262021,"ENSG00000305149","up"
"ENSG00000293432",2.50884843262021,"ENSG00000293432","up"
"ENSG00000285000",2.50884843262021,"ENSG00000285000","up"
"ENSG00000293711",2.50884843262021,"ENSG00000293711","up"
"ENSG00000293404",2.50884843262021,"ENSG00000293404","up"
"ENSG00000291144",2.50884843262021,"ENSG00000291144","up"
"ENSG00000301154",2.50884843262021,"ENSG00000301154","up"
"IRAG2",2.50884843262021,"IRAG2","up"
"SNRPF-DT",2.50884843262021,"SNRPF-DT","up"
"ENSG00000268743",2.50884843262021,"ENSG00000268743","up"
"PKMYT1AR",2.50884843262021,"PKMYT1AR","up"
"BHLHE23",2.50884843262021,"BHLHE23","up"
"ENSG00000307104",2.50795806330113,"ENSG00000307104","up"
"TMPRSS13",-2.50748479420532,"TMPRSS13","down"
"SPTLC3",-2.50748479420532,"SPTLC3","down"
"KLK6",-2.50717344917236,"KLK6","down"
"PRRT1B",-2.50610190884577,"PRRT1B","down"
"KCNJ6",-2.50610190884577,"KCNJ6","down"
"MST1P2",-2.50487894038523,"MST1P2","down"
"BHLHE41",2.50407129235833,"BHLHE41","up"
"PSTPIP1",-2.50339516313454,"PSTPIP1","down"
"PDYN",-2.4983902792136,"PDYN","down"
"CDH18",-2.49757783653923,"CDH18","down"
"RSPO3",-2.49757783653923,"RSPO3","down"
"ENSG00000305760",-2.49757783653923,"ENSG00000305760","down"
"ENSG00000247416",2.49098201182669,"ENSG00000247416","up"
"ENSG00000293569",2.49098201182669,"ENSG00000293569","up"
"TFAP2A",-2.4864801276559,"TFAP2A","down"
"MAEL",2.48557865329736,"MAEL","up"
"TNFSF10",2.48557865329736,"TNFSF10","up"
"ENPP3",2.48557865329736,"ENPP3","up"
"RASA4",-2.48495022821148,"RASA4","down"
"ENSG00000287477",-2.48381155803328,"ENSG00000287477","down"
"RSPO1",-2.47604467498959,"RSPO1","down"
"ENSG00000287506",-2.47604467498959,"ENSG00000287506","down"
"ENSG00000307734",-2.47604467498959,"ENSG00000307734","down"
"ENSG00000288858",-2.47604467498959,"ENSG00000288858","down"
"HHATL",-2.47604467498959,"HHATL","down"
"ENSG00000299897",-2.47604467498959,"ENSG00000299897","down"
"FFAR4",-2.47604467498959,"FFAR4","down"
"CCT5P2",-2.47604467498959,"CCT5P2","down"
"ENSG00000300334",-2.47604467498959,"ENSG00000300334","down"
"TRARG1",-2.47604467498959,"TRARG1","down"
"KRT15",-2.47604467498959,"KRT15","down"
"LHB",-2.47604467498959,"LHB","down"
"MIR3681HG",2.47548983567377,"MIR3681HG","up"
"ENSG00000296268",2.47548983567377,"ENSG00000296268","up"
"ENSG00000290885",2.47412105469739,"ENSG00000290885","up"
"TMEM26",2.47193311266213,"TMEM26","up"
"ENSG00000230552",2.46985430100434,"ENSG00000230552","up"
"MAT1A",-2.46790696986288,"MAT1A","down"
"NNAT",2.46756461923344,"NNAT","up"
"TOGARAM2",-2.46671687283447,"TOGARAM2","down"
"PON1",-2.46621366562989,"PON1","down"
"HOGA1",-2.46431538240748,"HOGA1","down"
"STRCP1",-2.46431538240748,"STRCP1","down"
"ARHGAP40",-2.46431538240748,"ARHGAP40","down"
"FLRT1",2.46077771286117,"FLRT1","up"
"PCDHGC5",2.4594150728157,"PCDHGC5","up"
"SNX10-AS1",2.45851675707006,"SNX10-AS1","up"
"SERPINB9",-2.45585047081683,"SERPINB9","down"
"HEY2-AS1",2.44869309500273,"HEY2-AS1","up"
"TSPEAR-AS1",-2.44504217346063,"TSPEAR-AS1","down"
"ENSG00000289205",-2.44403591657716,"ENSG00000289205","down"
"ENSG00000300698",2.44043196944813,"ENSG00000300698","up"
"C1QTNF12",-2.43353124770694,"C1QTNF12","down"
"ST8SIA5-DT",2.43346662077807,"ST8SIA5-DT","up"
"APCDD1",2.43233454879799,"APCDD1","up"
"LINC01013",2.43017562199056,"LINC01013","up"
"CD300A",-2.42945511561977,"CD300A","down"
"LINC03077",2.4274746882029,"LINC03077","up"
"INHBB",2.42623867459283,"INHBB","up"
"ARHGAP10",-2.42528340157501,"ARHGAP10","down"
"LINC01612",-2.4245143743495,"LINC01612","down"
"ENSG00000298498",-2.4245143743495,"ENSG00000298498","down"
"SPATA31C2",-2.4245143743495,"SPATA31C2","down"
"ENSG00000277954",-2.4245143743495,"ENSG00000277954","down"
"MYADML2",-2.4245143743495,"MYADML2","down"
"ENSG00000235432",-2.4245143743495,"ENSG00000235432","down"
"ENSG00000306650",-2.4245143743495,"ENSG00000306650","down"
"ENSG00000293204",-2.4245143743495,"ENSG00000293204","down"
"ENSG00000242136",-2.4245143743495,"ENSG00000242136","down"
"EML4-AS1",-2.4245143743495,"EML4-AS1","down"
"ENSG00000279254",-2.4245143743495,"ENSG00000279254","down"
"KIAA1328P1",-2.4245143743495,"KIAA1328P1","down"
"ENSG00000294465",-2.4245143743495,"ENSG00000294465","down"
"ENSG00000227040",-2.4245143743495,"ENSG00000227040","down"
"ENSG00000293921",-2.4245143743495,"ENSG00000293921","down"
"LINC03040",-2.4245143743495,"LINC03040","down"
"ENSG00000310488",-2.4245143743495,"ENSG00000310488","down"
"ENSG00000273151",-2.4245143743495,"ENSG00000273151","down"
"RSPH10B",-2.4245143743495,"RSPH10B","down"
"MIR106B",-2.4245143743495,"MIR106B","down"
"ENSG00000287464",-2.4245143743495,"ENSG00000287464","down"
"ENSG00000307812",-2.4245143743495,"ENSG00000307812","down"
"ENSG00000305490",-2.4245143743495,"ENSG00000305490","down"
"ENSG00000286322",-2.4245143743495,"ENSG00000286322","down"
"ENSG00000260996",-2.4245143743495,"ENSG00000260996","down"
"ENSG00000296225",-2.4245143743495,"ENSG00000296225","down"
"LINC02666",-2.4245143743495,"LINC02666","down"
"OR52A1",-2.4245143743495,"OR52A1","down"
"RSF1-IT1",-2.4245143743495,"RSF1-IT1","down"
"ROBO4",-2.4245143743495,"ROBO4","down"
"ENSG00000276417",-2.4245143743495,"ENSG00000276417","down"
"TAS2R43",-2.4245143743495,"TAS2R43","down"
"ENSG00000257878",-2.4245143743495,"ENSG00000257878","down"
"ENSG00000289125",-2.4245143743495,"ENSG00000289125","down"
"RGCC",-2.4245143743495,"RGCC","down"
"ENSG00000289340",-2.4245143743495,"ENSG00000289340","down"
"ENSG00000258454",-2.4245143743495,"ENSG00000258454","down"
"ENSG00000259523",-2.4245143743495,"ENSG00000259523","down"
"GREM1",-2.4245143743495,"GREM1","down"
"ENSG00000305322",-2.4245143743495,"ENSG00000305322","down"
"ENSG00000307459",-2.4245143743495,"ENSG00000307459","down"
"ENSG00000270424",-2.4245143743495,"ENSG00000270424","down"
"GGT6",-2.4245143743495,"GGT6","down"
"ENSG00000264007",-2.4245143743495,"ENSG00000264007","down"
"PTGES3L-AARSD1",-2.4245143743495,"PTGES3L-AARSD1","down"
"ENSG00000309833",-2.4245143743495,"ENSG00000309833","down"
"ENSG00000274447",-2.4245143743495,"ENSG00000274447","down"
"ENSG00000270802",-2.4245143743495,"ENSG00000270802","down"
"ENSG00000260366",-2.4245143743495,"ENSG00000260366","down"
"ENSG00000299075",-2.4245143743495,"ENSG00000299075","down"
"ENSG00000295701",-2.4245143743495,"ENSG00000295701","down"
"MYH9-DT",-2.4245143743495,"MYH9-DT","down"
"ENSG00000289963",-2.4245143743495,"ENSG00000289963","down"
"ENSG00000227370",-2.4245143743495,"ENSG00000227370","down"
"ENSG00000296982",-2.4245143743495,"ENSG00000296982","down"
"ENSG00000288832",-2.4245143743495,"ENSG00000288832","down"
"ENSG00000307784",2.42395953503369,"ENSG00000307784","up"
"DANT1",-2.42314037896861,"DANT1","down"
"NEFM",2.42297020186213,"NEFM","up"
"TMPRSS9",-2.41915118958241,"TMPRSS9","down"
"SYDE2",-2.41552958971715,"SYDE2","down"
"ENSG00000294611",2.41342886754152,"ENSG00000294611","up"
"ENSG00000233912",2.41342886754152,"ENSG00000233912","up"
"ENSG00000203546",2.41342886754152,"ENSG00000203546","up"
"LINC00640",2.41342886754152,"LINC00640","up"
"WNT5B",2.41118517340206,"WNT5B","up"
"STAB1",-2.41064219976795,"STAB1","down"
"ENSG00000257002",-2.40630977897191,"ENSG00000257002","down"
"PARVG",-2.40630977897191,"PARVG","down"
"CATIP",-2.40419438996991,"CATIP","down"
"LINC02293",2.40169957495942,"LINC02293","up"
"ENSG00000259203",2.40147394232823,"ENSG00000259203","up"
"SCGB1B2P",-2.40046890038285,"SCGB1B2P","down"
"ENSG00000297060",-2.39633584103791,"ENSG00000297060","down"
"SMOC1",-2.39457638740831,"SMOC1","down"
"GPR78",-2.39331975274591,"GPR78","down"
"TGFB2",-2.39102173531054,"TGFB2","down"
"PLA2G2C",2.38855419890249,"PLA2G2C","up"
"ENSG00000294156",2.38855419890249,"ENSG00000294156","up"
"ENSG00000272717",2.38855419890249,"ENSG00000272717","up"
"NMUR2",2.38855419890249,"NMUR2","up"
"ENSG00000260954",2.38855419890249,"ENSG00000260954","up"
"PLSCR3",2.38855419890249,"PLSCR3","up"
"C17orf50",2.38855419890249,"C17orf50","up"
"ENSG00000299129",2.38855419890249,"ENSG00000299129","up"
"ENSG00000310230",2.38855419890249,"ENSG00000310230","up"
"ENSG00000303321",2.38855419890249,"ENSG00000303321","up"
"RARB",-2.38654652415048,"RARB","down"
"ENSG00000298225",-2.38654652415048,"ENSG00000298225","down"
"KLHL10",-2.38654652415048,"KLHL10","down"
"ENSG00000268093",-2.38654652415048,"ENSG00000268093","down"
"VILL",-2.38472780970743,"VILL","down"
"PDE4D",2.38268002531117,"PDE4D","up"
"COBL",-2.38256461362643,"COBL","down"
"CHI3L1",-2.38192249762504,"CHI3L1","down"
"RFTN2",2.38038489598179,"RFTN2","up"
"ENSG00000237087",-2.37897219998973,"ENSG00000237087","down"
"NEGR1",2.3765566658029,"NEGR1","up"
"ENSG00000228559",-2.37601585665831,"ENSG00000228559","down"
"ENSG00000289026",-2.37387323986713,"ENSG00000289026","down"
"ENSG00000305847",2.37052027607223,"ENSG00000305847","up"
"DUSP2",-2.36465599449377,"DUSP2","down"
"ABHD12B",2.36400513074802,"ABHD12B","up"
"ENSG00000228835",2.36324311037331,"ENSG00000228835","up"
"PIPOX",-2.36234195170721,"PIPOX","down"
"CLDN1",2.362214511881,"CLDN1","up"
"KLK5",-2.36218524105634,"KLK5","down"
"JAKMIP2-AS1",-2.3593528452103,"JAKMIP2-AS1","down"
"KIF26B",2.35812716515099,"KIF26B","up"
"BCHE",2.35795042926434,"BCHE","up"
"SCRT1",2.34942786761267,"SCRT1","up"
"POU2F3",-2.34852202714451,"POU2F3","down"
"ELAVL2",2.34804595206836,"ELAVL2","up"
"RNU1-129P",-2.34755239253462,"RNU1-129P","down"
"GPR37L1",-2.34755239253462,"GPR37L1","down"
"CIBAR2",-2.34522546454486,"CIBAR2","down"
"KRT23",-2.34145863462195,"KRT23","down"
"SERPINA5",-2.33902164917611,"SERPINA5","down"
"SEMA6D",-2.33846054249311,"SEMA6D","down"
"PDCL2",2.33748001430822,"PDCL2","up"
"ENSG00000298497",2.33748001430822,"ENSG00000298497","up"
"ENSG00000304569",2.33748001430822,"ENSG00000304569","up"
"ENSG00000279601",2.33748001430822,"ENSG00000279601","up"
"ENSG00000236449",-2.33431656537793,"ENSG00000236449","down"
"ZFP57",-2.33431656537793,"ZFP57","down"
"ENSG00000267175",-2.33431656537793,"ENSG00000267175","down"
"MT-ND6",-2.33226946316729,"MT-ND6","down"
"SERF1B",2.33037312781396,"SERF1B","up"
"ENSG00000305005",2.33037312781396,"ENSG00000305005","up"
"FGF19",2.32749016453056,"FGF19","up"
"FGFR3",-2.32448555601823,"FGFR3","down"
"IADEN",-2.32197068895337,"IADEN","down"
"DNAH2",-2.3214208813854,"DNAH2","down"
"ADAMTS9",2.31885575329389,"ADAMTS9","up"
"GDF15",2.31653307586331,"GDF15","up"
"LINC02188",2.31640441314666,"LINC02188","up"
"S100A3",-2.31558000279634,"S100A3","down"
"RALGPS2-AS1",-2.31558000279634,"RALGPS2-AS1","down"
"PRELP",-2.31558000279634,"PRELP","down"
"LINC02774",-2.31558000279634,"LINC02774","down"
"ENSG00000226398",-2.31558000279634,"ENSG00000226398","down"
"ENSG00000310283",-2.31558000279634,"ENSG00000310283","down"
"CCL28",-2.31558000279634,"CCL28","down"
"ENSG00000233064",-2.31558000279634,"ENSG00000233064","down"
"PI16",-2.31558000279634,"PI16","down"
"ENSG00000224417",-2.31558000279634,"ENSG00000224417","down"
"ENSG00000253433",-2.31558000279634,"ENSG00000253433","down"
"DKFZP434A062",-2.31558000279634,"DKFZP434A062","down"
"ENSG00000286514",-2.31558000279634,"ENSG00000286514","down"
"ENSG00000287713",-2.31558000279634,"ENSG00000287713","down"
"REP15",-2.31558000279634,"REP15","down"
"ENSG00000287575",-2.31558000279634,"ENSG00000287575","down"
"ENSG00000294324",-2.31558000279634,"ENSG00000294324","down"
"ENSG00000308894",-2.31558000279634,"ENSG00000308894","down"
"ENSG00000263235",-2.31558000279634,"ENSG00000263235","down"
"ENSG00000298376",-2.31558000279634,"ENSG00000298376","down"
"LINC01909",-2.31558000279634,"LINC01909","down"
"SIGLEC11",-2.31558000279634,"SIGLEC11","down"
"MIR3667HG",-2.31558000279634,"MIR3667HG","down"
"ENSG00000292246",2.31502516348053,"ENSG00000292246","up"
"ENSG00000299308",2.31280477821594,"ENSG00000299308","up"
"GSDMD",-2.31215200889355,"GSDMD","down"
"HTR1D",-2.31143432453879,"HTR1D","down"
"GAD2",2.31124847273504,"GAD2","up"
"MAML2",2.31058889037843,"MAML2","up"
"TENM1",2.30841864917266,"TENM1","up"
"ECEL1P2",-2.30006700342502,"ECEL1P2","down"
"ENSG00000288922",-2.30006700342502,"ENSG00000288922","down"
"ENSG00000261435",-2.30006700342502,"ENSG00000261435","down"
"CRMA",2.30005931308358,"CRMA","up"
"LINC02288",2.29876927272261,"LINC02288","up"
"HES4",-2.29659689942877,"HES4","down"
"ENSG00000268649",-2.29547242934777,"ENSG00000268649","down"
"GRM8",2.29097968951388,"GRM8","up"
"ENSG00000299072",-2.29052533477581,"ENSG00000299072","down"
"MMP19",-2.29007715364735,"MMP19","down"
"AKAP7",2.28974878114561,"AKAP7","up"
