"","logFC","gene_id","direction"
"TRGV3",-2.1195719586971,"TRGV3","down"
"ABCA13",-2.1195719586971,"ABCA13","down"
"CT66",-2.1195719586971,"CT66","down"
"ENSG00000301806",-2.1195719586971,"ENSG00000301806","down"
"PDK4",-2.1195719586971,"PDK4","down"
"ENSG00000238832",-2.1195719586971,"ENSG00000238832","down"
"AKR1B15",-2.1195719586971,"AKR1B15","down"
"AKR1D1",-2.1195719586971,"AKR1D1","down"
"ENSG00000183154",-2.1195719586971,"ENSG00000183154","down"
"ENSG00000260949",-2.1195719586971,"ENSG00000260949","down"
"ENSG00000253374",-2.1195719586971,"ENSG00000253374","down"
"ENSG00000301177",-2.1195719586971,"ENSG00000301177","down"
"ENSG00000302453",-2.1195719586971,"ENSG00000302453","down"
"TMEM249",-2.1195719586971,"TMEM249","down"
"MIR1302-9HG",-2.1195719586971,"MIR1302-9HG","down"
"ENSG00000295090",-2.1195719586971,"ENSG00000295090","down"
"ENSG00000301611",-2.1195719586971,"ENSG00000301611","down"
"ENSG00000294948",-2.1195719586971,"ENSG00000294948","down"
"ENSG00000285884",-2.1195719586971,"ENSG00000285884","down"
"LINC00857",-2.1195719586971,"LINC00857","down"
"ENSG00000287150",-2.1195719586971,"ENSG00000287150","down"
"DNTT",-2.1195719586971,"DNTT","down"
"SLC25A28-DT",-2.1195719586971,"SLC25A28-DT","down"
"TDRD1",-2.1195719586971,"TDRD1","down"
"EMX2",-2.1195719586971,"EMX2","down"
"TCERG1L-AS1",-2.1195719586971,"TCERG1L-AS1","down"
"LINC01168",-2.1195719586971,"LINC01168","down"
"ENSG00000287548",-2.1195719586971,"ENSG00000287548","down"
"ENSG00000255404",-2.1195719586971,"ENSG00000255404","down"
"ENSG00000280367",-2.1195719586971,"ENSG00000280367","down"
"ENSG00000256799",-2.1195719586971,"ENSG00000256799","down"
"PZP",-2.1195719586971,"PZP","down"
"CLEC2B",-2.1195719586971,"CLEC2B","down"
"CLEC7A",-2.1195719586971,"CLEC7A","down"
"TAS2R31",-2.1195719586971,"TAS2R31","down"
"ENSG00000276115",-2.1195719586971,"ENSG00000276115","down"
"ENSG00000273853",-2.1195719586971,"ENSG00000273853","down"
"ADCY6-DT",-2.1195719586971,"ADCY6-DT","down"
"RN7SL809P",-2.1195719586971,"RN7SL809P","down"
"LINC02882",-2.1195719586971,"LINC02882","down"
"PHLDA1-AS1",-2.1195719586971,"PHLDA1-AS1","down"
"ENSG00000301074",-2.1195719586971,"ENSG00000301074","down"
"LINC02356",-2.1195719586971,"LINC02356","down"
"ENSG00000299468",-2.1195719586971,"ENSG00000299468","down"
"ENSG00000280138",-2.1195719586971,"ENSG00000280138","down"
"ENSG00000286922",-2.1195719586971,"ENSG00000286922","down"
"LINC02414",-2.1195719586971,"LINC02414","down"
"ENSG00000277020",-2.1195719586971,"ENSG00000277020","down"
"DIAPH3-AS1",-2.1195719586971,"DIAPH3-AS1","down"
"LGMNP1",-2.1195719586971,"LGMNP1","down"
"ENSG00000293895",-2.1195719586971,"ENSG00000293895","down"
"ARHGEF7-IT1",-2.1195719586971,"ARHGEF7-IT1","down"
"SWINGN",-2.1195719586971,"SWINGN","down"
"ENSG00000258526",-2.1195719586971,"ENSG00000258526","down"
"ENSG00000258776",-2.1195719586971,"ENSG00000258776","down"
"ENSG00000301825",-2.1195719586971,"ENSG00000301825","down"
"ENSG00000258446",-2.1195719586971,"ENSG00000258446","down"
"ENSG00000258904",-2.1195719586971,"ENSG00000258904","down"
"MEG9",-2.1195719586971,"MEG9","down"
"LINC02323",-2.1195719586971,"LINC02323","down"
"LINC00677",-2.1195719586971,"LINC00677","down"
"GOLGA8M",-2.1195719586971,"GOLGA8M","down"
"PLA2G4D",-2.1195719586971,"PLA2G4D","down"
"GAPDHP43",-2.1195719586971,"GAPDHP43","down"
"ENSG00000304636",-2.1195719586971,"ENSG00000304636","down"
"ENSG00000276533",-2.1195719586971,"ENSG00000276533","down"
"RASGRF1",-2.1195719586971,"RASGRF1","down"
"AGBL1",-2.1195719586971,"AGBL1","down"
"HBA2",-2.1195719586971,"HBA2","down"
"CDR2-DT",-2.1195719586971,"CDR2-DT","down"
"ENSG00000294175",-2.1195719586971,"ENSG00000294175","down"
"ENSG00000289029",-2.1195719586971,"ENSG00000289029","down"
"ENSG00000280067",-2.1195719586971,"ENSG00000280067","down"
"ENSG00000258122",-2.1195719586971,"ENSG00000258122","down"
"ENSG00000305455",-2.1195719586971,"ENSG00000305455","down"
"ENSG00000247324",-2.1195719586971,"ENSG00000247324","down"
"CLEC3A",-2.1195719586971,"CLEC3A","down"
"ENSG00000262228",-2.1195719586971,"ENSG00000262228","down"
"ENSG00000287553",-2.1195719586971,"ENSG00000287553","down"
"P2RX1",-2.1195719586971,"P2RX1","down"
"USP6",-2.1195719586971,"USP6","down"
"MAGOH2P",-2.1195719586971,"MAGOH2P","down"
"ENSG00000266302",-2.1195719586971,"ENSG00000266302","down"
"ENSG00000265478",-2.1195719586971,"ENSG00000265478","down"
"VTN",-2.1195719586971,"VTN","down"
"ENSG00000298294",-2.1195719586971,"ENSG00000298294","down"
"ENSG00000267547",-2.1195719586971,"ENSG00000267547","down"
"FOXJ1",-2.1195719586971,"FOXJ1","down"
"LINC01993",-2.1195719586971,"LINC01993","down"
"MYADML2",-2.1195719586971,"MYADML2","down"
"GAPLINC",-2.1195719586971,"GAPLINC","down"
"MC5R",-2.1195719586971,"MC5R","down"
"ENSG00000309250",-2.1195719586971,"ENSG00000309250","down"
"ENSG00000303117",-2.1195719586971,"ENSG00000303117","down"
"ENSG00000306100",-2.1195719586971,"ENSG00000306100","down"
"DPP9-AS1",-2.1195719586971,"DPP9-AS1","down"
"ENSG00000299140",-2.1195719586971,"ENSG00000299140","down"
"ENSG00000295298",-2.1195719586971,"ENSG00000295298","down"
"ZBTB32",-2.1195719586971,"ZBTB32","down"
"ENSG00000228629",-2.1195719586971,"ENSG00000228629","down"
"ENSG00000309093",-2.1195719586971,"ENSG00000309093","down"
"ENSG00000300917",-2.1195719586971,"ENSG00000300917","down"
"KCNA7",-2.1195719586971,"KCNA7","down"
"ENSG00000269388",-2.1195719586971,"ENSG00000269388","down"
"ENSG00000268392",-2.1195719586971,"ENSG00000268392","down"
"ENSG00000277373",-2.1195719586971,"ENSG00000277373","down"
"ENSG00000278276",-2.1195719586971,"ENSG00000278276","down"
"ENSG00000302935",-2.1195719586971,"ENSG00000302935","down"
"LINC01056",-2.1195719586971,"LINC01056","down"
"ENSG00000273199",-2.1195719586971,"ENSG00000273199","down"
"YES1P1",-2.1195719586971,"YES1P1","down"
"ENSG00000273044",-2.1195719586971,"ENSG00000273044","down"
"ENSG00000307862",-2.1195719586971,"ENSG00000307862","down"
"MSL3-DT",-2.1195719586971,"MSL3-DT","down"
"LINC00269",-2.1195719586971,"LINC00269","down"
"CNOT7P1",-2.1195719586971,"CNOT7P1","down"
"ENSG00000295156",-2.1195719586971,"ENSG00000295156","down"
"ENSG00000302427",-2.1195719586971,"ENSG00000302427","down"
"USP12PY",-2.1195719586971,"USP12PY","down"
"MADCAM1",-2.1195719586971,"MADCAM1","down"
"SYT5",-2.1195719586971,"SYT5","down"
"HTR1D",-2.11660954484124,"HTR1D","down"
"HPN",-2.11566221364602,"HPN","down"
"ENSG00000305514",2.11448338016493,"ENSG00000305514","up"
"ENSG00000286358",2.11448338016493,"ENSG00000286358","up"
"TRIM22",-2.11436366769434,"TRIM22","down"
"NPFFR2",2.11346308659985,"NPFFR2","up"
"OBSCN-AS1",2.11277554327903,"OBSCN-AS1","up"
"PIPOX",-2.11189164754424,"PIPOX","down"
"PGAM2",-2.11146690906004,"PGAM2","down"
"HRK",-2.10784266611499,"HRK","down"
"KCND3",2.10649612078275,"KCND3","up"
"ANGPT1",2.10649612078275,"ANGPT1","up"
"ENSG00000297726",2.10555854476867,"ENSG00000297726","up"
"SLC4A4",2.1052887182301,"SLC4A4","up"
"JAKMIP2-AS1",-2.10441279906095,"JAKMIP2-AS1","down"
"ELAVL2",2.10320492501095,"ELAVL2","up"
"OLFML3",-2.10262305021701,"OLFML3","down"
"HPDL",-2.10237121794349,"HPDL","down"
"DGKG",2.10047652217105,"DGKG","up"
"ENSG00000288612",2.10047652217105,"ENSG00000288612","up"
"ENSG00000290043",-2.10000969231858,"ENSG00000290043","down"
"TSTD1",-2.0996035424645,"TSTD1","down"
"EIPR1-IT1",2.09765875752357,"EIPR1-IT1","up"
"SPDYA",2.09765875752357,"SPDYA","up"
"LRRC3B-AS1",2.09765875752357,"LRRC3B-AS1","up"
"SPMAP2L",2.09765875752357,"SPMAP2L","up"
"ENSG00000229273",2.09765875752357,"ENSG00000229273","up"
"ENSG00000285973",2.09765875752357,"ENSG00000285973","up"
"ENSG00000274561",2.09765875752357,"ENSG00000274561","up"
"SEMA3B",-2.09458960213976,"SEMA3B","down"
"SLC25A18",-2.09437140457196,"SLC25A18","down"
"IGSF21",-2.09419236572327,"IGSF21","down"
"PCDHGB7",-2.09374296884524,"PCDHGB7","down"
"PPP1R3B",-2.09290011582886,"PPP1R3B","down"
"GBX2-AS1",2.09083211210028,"GBX2-AS1","up"
"SYNDIG1L",2.08657323065797,"SYNDIG1L","up"
"PAX5",2.08613761788519,"PAX5","up"
"ADGRF5",2.08430037466855,"ADGRF5","up"
"ENSG00000275401",2.08430037466855,"ENSG00000275401","up"
"TMT1B",-2.08350270398958,"TMT1B","down"
"RASIP1",-2.08311202088086,"RASIP1","down"
"PIK3R5-DT",-2.08245878568,"PIK3R5-DT","down"
"ANKRD45",2.08137993836584,"ANKRD45","up"
"KCNH1",-2.08057782708124,"KCNH1","down"
"LINC00954",-2.08057782708124,"LINC00954","down"
"VAV1",-2.07993498645976,"VAV1","down"
"MDGA2",2.07938209135674,"MDGA2","up"
"GNG4",2.07838967101734,"GNG4","up"
"HDC",-2.0771366923767,"HDC","down"
"LCMT1-AS1",-2.0771366923767,"LCMT1-AS1","down"
"ARHGEF19",-2.07710065383152,"ARHGEF19","down"
"LINC02242",2.0768252541064,"LINC02242","up"
"IL1RAPL2",2.0768252541064,"IL1RAPL2","up"
"TRPV6",-2.07666336722781,"TRPV6","down"
"SEZ6L",2.0764867522182,"SEZ6L","up"
"SLC34A2",-2.076374269296,"SLC34A2","down"
"LLGL2",-2.07434896006181,"LLGL2","down"
"ENSG00000301812",2.07204811384453,"ENSG00000301812","up"
"CHRNA10",2.07204811384453,"CHRNA10","up"
"LARGE2",-2.07204684620738,"LARGE2","down"
"SCGB1B2P",-2.0718752166658,"SCGB1B2P","down"
"ARHGAP31",2.07186327143033,"ARHGAP31","up"
"TENM1",2.07121164764288,"TENM1","up"
"MATN3",-2.06987248957289,"MATN3","down"
"SLC39A4",-2.06912293600974,"SLC39A4","down"
"MLKL",2.06873157206007,"MLKL","up"
"LINC01963",2.06645886525719,"LINC01963","up"
"TLR3",-2.06613269973564,"TLR3","down"
"PCDHGC3",2.065606062324,"PCDHGC3","up"
"EBF1",2.06442822795694,"EBF1","up"
"FAIM2",-2.06368593804789,"FAIM2","down"
"HMGCS1",2.06365953350328,"HMGCS1","up"
"VWA2",-2.06353792378277,"VWA2","down"
"NEFH",2.06313164746651,"NEFH","up"
"GPR35",2.06295307952485,"GPR35","up"
"GSG1",-2.06185646084081,"GSG1","down"
"STRCP1",-2.06185646084081,"STRCP1","down"
"RSPO1",-2.06007094694844,"RSPO1","down"
"SCN7A",-2.06007094694844,"SCN7A","down"
"ENSG00000286788",-2.06007094694844,"ENSG00000286788","down"
"SOCS3",-2.05945096625953,"SOCS3","down"
"ENSG00000259203",2.05862065872881,"ENSG00000259203","up"
"OPN3",2.05802064187811,"OPN3","up"
"OAF",2.0577705143077,"OAF","up"
"ENSG00000290885",2.05683707631541,"ENSG00000290885","up"
"ENSG00000248774",-2.05659163731348,"ENSG00000248774","down"
"MYOSLID-AS1",-2.05398361706952,"MYOSLID-AS1","down"
"ENSG00000307594",-2.05398361706952,"ENSG00000307594","down"
"ENSG00000293738",-2.05398361706952,"ENSG00000293738","down"
"FA2H",-2.05398361706952,"FA2H","down"
"ENSG00000289511",-2.05398361706952,"ENSG00000289511","down"
"SPINK2",-2.0516678941953,"SPINK2","down"
"ENSG00000289318",2.04806123123722,"ENSG00000289318","up"
"TP53BP1",2.04695751740604,"TP53BP1","up"
"LAMP3",-2.04650849650738,"LAMP3","down"
"FOXI3",-2.04643339916517,"FOXI3","down"
"ENSG00000284720",-2.04509374273782,"ENSG00000284720","down"
"ENSG00000276564",-2.04509374273782,"ENSG00000276564","down"
"CALCB",-2.04488714909685,"CALCB","down"
"LINC01152",-2.04460990101588,"LINC01152","down"
"RAB7B",-2.0436231054638,"RAB7B","down"
"RAD51AP2",-2.0436231054638,"RAD51AP2","down"
"ENSG00000280434",-2.0436231054638,"ENSG00000280434","down"
"ENSG00000306932",-2.0436231054638,"ENSG00000306932","down"
"LINC02805",2.03986066892757,"LINC02805","up"
"GK4P",2.03986066892757,"GK4P","up"
"TMEFF2",2.03863327853162,"TMEFF2","up"
"ZNF544",-2.03808046061595,"ZNF544","down"
"CCDC80",-2.0364618330593,"CCDC80","down"
"ENSG00000279619",-2.03468306111059,"ENSG00000279619","down"
"ZNF280A",-2.03468306111059,"ZNF280A","down"
"UPK3A",-2.03341531494739,"UPK3A","down"
"ENSG00000301820",2.03173736457787,"ENSG00000301820","up"
"DLX4",-2.03144104841843,"DLX4","down"
"CTHRC1",-2.03076269173924,"CTHRC1","down"
"ENSG00000303689",-2.02937414972552,"ENSG00000303689","down"
"ENSG00000300001",-2.02937414972552,"ENSG00000300001","down"
"ENSG00000297832",-2.02937414972552,"ENSG00000297832","down"
"SCIN",-2.02937414972552,"SCIN","down"
"LINC02671",-2.02937414972552,"LINC02671","down"
"CAP2P1",-2.02937414972552,"CAP2P1","down"
"ENSG00000289119",-2.02937414972552,"ENSG00000289119","down"
"ENSG00000290950",2.02832673641521,"ENSG00000290950","up"
"ENSG00000289480",-2.02720794054844,"ENSG00000289480","down"
"SLC16A11",-2.02493508455902,"SLC16A11","down"
"EPHA5-AS1",2.02338599514494,"EPHA5-AS1","up"
"SERF1A",2.02338599514494,"SERF1A","up"
"LINC02937",2.02338599514494,"LINC02937","up"
"ENSG00000286024",2.02338599514494,"ENSG00000286024","up"
"CFAP47",2.02338599514494,"CFAP47","up"
"TNNC2",-2.02254750430224,"TNNC2","down"
"SLC44A5",2.02207355926559,"SLC44A5","up"
"ENSG00000283959",-2.02205545278284,"ENSG00000283959","down"
"CHD3",2.01889881562286,"CHD3","up"
"ABCG2",-2.01828862285992,"ABCG2","down"
"PRR16",-2.01828862285992,"PRR16","down"
"DCX",2.01795198117466,"DCX","up"
"PDE2A-AS2",-2.01739156389062,"PDE2A-AS2","down"
"NHIP",-2.016478465733,"NHIP","down"
"WNT7A",2.01558762458454,"WNT7A","up"
"EPHA5",2.01558762458454,"EPHA5","up"
"DFFBP1",2.01558762458454,"DFFBP1","up"
"ENSG00000300693",-2.01460239909556,"ENSG00000300693","down"
"ENSG00000227733",-2.01460239909556,"ENSG00000227733","down"
"ENSG00000272973",-2.01460239909556,"ENSG00000272973","down"
"ADAMTS9",2.01320004432775,"ADAMTS9","up"
"TULP1",-2.01178813229611,"TULP1","down"
"VEGFA",-2.01054997120264,"VEGFA","down"
"SP6",-2.01047910147522,"SP6","down"
"PLIN5",-2.00980839247156,"PLIN5","down"
"THBS4",-2.00904787846297,"THBS4","down"
"LINC01339",-2.00854064630836,"LINC01339","down"
"ENSG00000289478",-2.00854064630836,"ENSG00000289478","down"
"ENSG00000308026",-2.00854064630836,"ENSG00000308026","down"
"ENSG00000230333",-2.00854064630836,"ENSG00000230333","down"
"RPS3AP34",-2.00854064630836,"RPS3AP34","down"
"ENSG00000225913",-2.00854064630836,"ENSG00000225913","down"
"NAXD-AS1",-2.00854064630836,"NAXD-AS1","down"
"GAS6-DT",-2.00854064630836,"GAS6-DT","down"
"CLEC19A",-2.00854064630836,"CLEC19A","down"
"ENSG00000306458",-2.00854064630836,"ENSG00000306458","down"
"ENSG00000268201",-2.00854064630836,"ENSG00000268201","down"
"LINC01310",-2.00854064630836,"LINC01310","down"
"ENSG00000306915",2.00810726638643,"ENSG00000306915","up"
"SYNPO",-2.00718854214108,"SYNPO","down"
"TDRD7",-2.00598978297994,"TDRD7","down"
"GRIK1",2.00512378875221,"GRIK1","up"
"LINC01140",-2.00316246658179,"LINC01140","down"
"RUFY4",-2.00173546840324,"RUFY4","down"
"RHOV",-2.00173546840324,"RHOV","down"
"ENSG00000260160",-2.00173546840324,"ENSG00000260160","down"
"ENSG00000310264",2.00144344226427,"ENSG00000310264","up"
"GPR45",2.00144344226427,"GPR45","up"
"ENSG00000302303",2.00144344226427,"ENSG00000302303","up"
"ENSG00000285887",2.00144344226427,"ENSG00000285887","up"
"BCO2",2.00144344226427,"BCO2","up"
"CKLF-CMTM1",2.00144344226427,"CKLF-CMTM1","up"
"ENSG00000241886",2.00144344226427,"ENSG00000241886","up"
"ENSG00000299241",2.00144344226427,"ENSG00000299241","up"
"TPM1",-2.00106724969026,"TPM1","down"
"SSU72-AS1",-1.99927772497939,"SSU72-AS1","down"
"ENSG00000270574",-1.99800997881619,"ENSG00000270574","down"
"SMAGP",-1.99753946317674,"SMAGP","down"
"MSC",1.99686163598086,"MSC","up"
"PPL",-1.99643615964553,"PPL","down"
"CDH5",1.99626552718292,"CDH5","up"
"HAS3",1.99549110771069,"HAS3","up"
"STMN2",1.99543247646696,"STMN2","up"
"KCNG1",-1.99422297096397,"KCNG1","down"
"MAP7-AS1",1.99376951437884,"MAP7-AS1","up"
"ENSG00000279249",-1.99219265222087,"ENSG00000279249","down"
"ENSG00000289326",-1.99165448377636,"ENSG00000289326","down"
"ETV4",1.99079272441209,"ETV4","up"
"BTG1-DT",-1.99067422551484,"BTG1-DT","down"
"SMYD2",1.99050318771769,"SMYD2","up"
"ENSG00000291003",1.99031664561447,"ENSG00000291003","up"
"PIM1",-1.98961588597091,"PIM1","down"
"NID2",-1.98877674065303,"NID2","down"
"ARL9",-1.98832742541885,"ARL9","down"
"ENSG00000290677",-1.98832742541885,"ENSG00000290677","down"
"GPC4",-1.98799680504869,"GPC4","down"
"CAV2",-1.98659809342768,"CAV2","down"
"ENSG00000235859",-1.9863657878546,"ENSG00000235859","down"
"ENSG00000258433",1.9856473533574,"ENSG00000258433","up"
"LRRIQ3",-1.98527086698551,"LRRIQ3","down"
"ENSG00000225420",-1.98527086698551,"ENSG00000225420","down"
"TIMP4",1.98510701812977,"TIMP4","up"
"ENSG00000229116",1.98435548397097,"ENSG00000229116","up"
"REG1A",1.98323884688668,"REG1A","up"
"PNCK",-1.98284208688176,"PNCK","down"
"ENSG00000290775",1.98140568902772,"ENSG00000290775","up"
"OAS1",1.98140568902772,"OAS1","up"
"KRT222",1.98140568902772,"KRT222","up"
"STUM",1.9810138386713,"STUM","up"
"SYPL2",1.98095970732754,"SYPL2","up"
"ERFE",1.98064407093381,"ERFE","up"
"FOXL2NB",-1.98040921102547,"FOXL2NB","down"
"PCDHB7",-1.98040921102547,"PCDHB7","down"
"EMP1",-1.97984719503049,"EMP1","down"
"TRIM29",-1.97870942285725,"TRIM29","down"
"SERPINA5",-1.97870942285725,"SERPINA5","down"
"LINC01838",-1.97870942285725,"LINC01838","down"
"PGBD5",1.97742152029136,"PGBD5","up"
"ENSG00000288912",1.97525158750449,"ENSG00000288912","up"
"SPAG6",-1.97518204936193,"SPAG6","down"
"ENSG00000267723",-1.97518204936193,"ENSG00000267723","down"
"ENSG00000300242",-1.97518204936193,"ENSG00000300242","down"
"ENSG00000288858",-1.97518204936193,"ENSG00000288858","down"
"ENSG00000304480",-1.97518204936193,"ENSG00000304480","down"
"ENSG00000305185",-1.97518204936193,"ENSG00000305185","down"
"ENSG00000303327",-1.97518204936193,"ENSG00000303327","down"
"ENSG00000260273",-1.97518204936193,"ENSG00000260273","down"
"KCNV1",-1.97518204936193,"KCNV1","down"
"FFAR4",-1.97518204936193,"FFAR4","down"
"ENSG00000256969",-1.97518204936193,"ENSG00000256969","down"
"ENSG00000295827",-1.97518204936193,"ENSG00000295827","down"
"TRADD",-1.97518204936193,"TRADD","down"
"ENSG00000267745",-1.97518204936193,"ENSG00000267745","down"
"ENSG00000309941",-1.97518204936193,"ENSG00000309941","down"
"SLC5A4",-1.97518204936193,"SLC5A4","down"
"LINC02806",-1.97518204936192,"LINC02806","down"
"C1QL1",-1.97518204936192,"C1QL1","down"
"MAPK8IP2",1.97499485279177,"MAPK8IP2","up"
"ASTN1",1.97346459919895,"ASTN1","up"
"GRAMD2A",-1.97147331970797,"GRAMD2A","down"
"SULT2B1",-1.97019433465887,"SULT2B1","down"
"ZNF185",-1.96891852993936,"ZNF185","down"
"ENSG00000304038",1.96789088255324,"ENSG00000304038","up"
"ENSG00000287724",1.96789088255324,"ENSG00000287724","up"
"ENSG00000285867",1.96789088255324,"ENSG00000285867","up"
"ENSG00000261117",1.96789088255324,"ENSG00000261117","up"
"ALK",1.96789088255324,"ALK","up"
"ENSG00000303882",1.96789088255324,"ENSG00000303882","up"
"LINC02082",1.96789088255324,"LINC02082","up"
"CLDN16",1.96789088255324,"CLDN16","up"
"NCBP2-AS1",1.96789088255324,"NCBP2-AS1","up"
"ENSG00000272588",1.96789088255324,"ENSG00000272588","up"
"RPS21P4",1.96789088255324,"RPS21P4","up"
"ENSG00000305337",1.96789088255324,"ENSG00000305337","up"
"ENSG00000260871",1.96789088255324,"ENSG00000260871","up"
"ENSG00000293711",1.96789088255324,"ENSG00000293711","up"
"LINC01170",1.96789088255324,"LINC01170","up"
"ENSG00000293956",1.96789088255324,"ENSG00000293956","up"
"SNORA22",1.96789088255324,"SNORA22","up"
"ENSG00000287355",1.96789088255324,"ENSG00000287355","up"
"ENSG00000304565",1.96789088255324,"ENSG00000304565","up"
"FAM133CP",1.96789088255324,"FAM133CP","up"
"ACTE1P",1.96789088255324,"ACTE1P","up"
"SYCP3",1.96789088255324,"SYCP3","up"
"ACOT4",1.96789088255324,"ACOT4","up"
"ENSG00000256357",1.96789088255324,"ENSG00000256357","up"
"LINGO1-AS1",1.96789088255324,"LINGO1-AS1","up"
"APOBR",1.96789088255324,"APOBR","up"
"ENSG00000264693",1.96789088255324,"ENSG00000264693","up"
"ZNF807P",1.96789088255324,"ZNF807P","up"
"ENSG00000276445",1.96789088255324,"ENSG00000276445","up"
"ENSG00000267984",1.96789088255324,"ENSG00000267984","up"
"MAGED4B",1.96789088255324,"MAGED4B","up"
"L1CAM-AS1",1.96789088255324,"L1CAM-AS1","up"
"ENSG00000305893",1.96789088255324,"ENSG00000305893","up"
"LINC01252",1.96789088255324,"LINC01252","up"
"TMEM132E",1.96789088255324,"TMEM132E","up"
"CCDC144A",-1.96594876958389,"CCDC144A","down"
"PHLDB2",1.96588915474813,"PHLDB2","up"
"KRT19",-1.96441391273868,"KRT19","down"
"ENSG00000235121",-1.96345275677982,"ENSG00000235121","down"
"ENSG00000271011",-1.96345275677982,"ENSG00000271011","down"
"KRT8P52",-1.96345275677982,"KRT8P52","down"
"INSM1",-1.96345275677982,"INSM1","down"
"ENSG00000304967",-1.96345275677982,"ENSG00000304967","down"
"KCNH7",1.96329630847599,"KCNH7","up"
"PPP3CA",1.96291922093085,"PPP3CA","up"
"ENSG00000249679",-1.96161959892086,"ENSG00000249679","down"
"PLXNA4",1.9615908941975,"PLXNA4","up"
"ENSG00000289361",-1.95910728650385,"ENSG00000289361","down"
"ENSG00000273805",-1.95910728650385,"ENSG00000273805","down"
"ACOT1",-1.95910728650385,"ACOT1","down"
"ENSG00000291023",-1.95910728650385,"ENSG00000291023","down"
"ENSG00000298556",1.95893001498162,"ENSG00000298556","up"
"PURPL",-1.95753850011479,"PURPL","down"
"ENSG00000253636",1.95682721605588,"ENSG00000253636","up"
"ARNT2-DT",-1.95651367674305,"ARNT2-DT","down"
"ENSG00000261055",1.95477538276298,"ENSG00000261055","up"
"MYRFL",1.95477538276298,"MYRFL","up"
"PIP5KL1",-1.95457406976259,"PIP5KL1","down"
"SLC13A4",-1.95408192859513,"SLC13A4","down"
"RNF212",-1.95383475421822,"RNF212","down"
"MYO18B",-1.95292208928765,"MYO18B","down"
"MALAT1",-1.95028772018914,"MALAT1","down"
"H2BC7",1.94778330910466,"H2BC7","up"
"IQUB",-1.94580489096039,"IQUB","down"
"BARX1",-1.94580489096039,"BARX1","down"
"TNIK",1.94575624673671,"TNIK","up"
"PLPPR1",1.94477027488821,"PLPPR1","up"
