WT_P62	Y2_P37_28	YT2_P37_7_17
2585	4754	5849
15	14	17
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
6	1	5
0	10	4
0	0	0
0	0	0
0	0	0
0	0	0
1299	1152	1309
0	0	0
0	0	0
0	0	0
1043	934	823
44	4	1
0	0	0
0	0	0
0	0	0
0	0	0
1130	2516	3815
0	0	0
0	0	0
0	0	0
0	0	0
2	1	3
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	0	1
1	0	0
0	0	0
1	0	0
0	1	0
268	513	422
0	0	0
0	0	0
0	0	0
94	39	27
0	0	0
0	1	0
586	1024	1158
2054	5264	3364
791	1702	730
7	6	3
0	1	0
1	0	0
1	0	0
0	1	0
10	4	3
14	14	12
1	0	1
30	42	39
0	0	0
3	1	3
542	571	445
0	0	0
0	0	0
0	0	0
1546	2222	2275
46	32	58
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
17	16	1
37	37	29
1	0	7
1	8	16
24	329	267
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
352	459	324
0	2	1
1886	2289	1108
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	2	0
0	0	0
0	0	0
14555	30494	57038
0	0	0
49	60	40
0	0	0
1	1	1
4162	6365	6710
1778	2916	3466
0	0	0
0	0	0
0	0	0
0	0	0
21	30	20
191	1196	486
1026	2011	1256
0	0	0
0	0	2
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	6	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	0
5	24	34
15	65	51
879	1733	1649
106	417	418
0	6	0
0	1	0
2	2	0
0	0	0
742	1515	1364
0	0	0
93	254	285
0	0	0
0	0	0
6	23	15
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
7	9	0
3314	8767	4839
2	6	2
2	1	4
0	0	0
37	19	46
6620	6070	8924
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
1	2	0
0	0	0
0	0	0
0	0	0
0	0	0
4	10	19
4995	5829	9013
0	0	0
1257	2104	2238
1127	2701	2055
0	0	0
0	0	0
0	13	8
1	0	2
0	0	1
0	1	0
11	12	11
0	5	2
3	7	2
0	0	0
0	0	0
2535	11636	11996
0	0	2
278	1001	702
0	0	0
0	0	0
0	2	1
0	0	0
1445	2074	2180
306	310	283
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
116	230	622
0	0	0
0	0	0
1	0	0
0	0	0
0	0	1
67	83	108
0	0	0
0	0	0
38	70	104
0	0	0
45	109	108
0	0	0
1688	2669	2735
2	11	7
260	502	526
0	0	1
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
177	148	231
26695	36466	34924
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
551	841	520
0	0	0
1293	862	712
0	0	0
0	0	0
3	7	1
2	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	2	5
0	0	0
453	1213	1049
24	16	23
0	0	0
4	3	5
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
1	9	5
1	0	0
0	1	0
2520	4103	4100
0	0	1
3	4	12
0	0	0
1	2	9
29	61	41
0	0	0
0	0	0
2	7	1
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
4	2	1
0	0	0
2	6	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1778	3621	3535
0	0	0
5896	8849	10705
0	0	0
877	1360	1521
281	301	256
1	0	1
0	0	0
1199	2359	625
0	0	0
22	68	18
0	0	0
12	20	20
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
21	16	12
1	1	3
5087	6481	8136
9	8	18
10	20	10
0	0	0
0	0	0
94	718	826
0	0	0
0	0	0
0	0	0
233	469	416
0	0	4
10	47	14
0	0	0
0	0	0
0	0	1
0	3	0
0	2	0
14	15	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
20	16	7
6	4	1
195	171	236
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	1	0
0	0	0
0	0	4
90	1129	1057
90	925	960
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
32	3	0
3	0	0
0	0	0
124	543	732
0	0	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
13	27	26
0	0	0
0	0	0
2457	3447	3876
388	805	698
1743	2633	2422
0	0	0
0	0	0
0	0	0
5	9	7
0	0	0
0	0	0
0	0	0
0	0	1
892	1188	1645
0	0	0
2	5	3
0	0	0
4399	6230	5403
0	0	0
0	0	0
0	0	0
400	1531	1191
0	0	1
4	25	30
5	22	19
898	1879	1551
4926	6714	5282
73	93	74
35	39	47
0	1	1
3	3	5
232	210	209
0	0	0
0	0	0
0	0	0
2265	3218	3521
0	0	0
0	0	0
2828	7544	8905
0	0	0
283	557	518
0	0	0
1897	2644	3348
4	1	0
0	0	0
11	18	2
288	298	566
5446	8817	16073
408	717	839
36	71	48
3	0	2
0	0	0
0	1	2
0	0	0
1	2	1
0	0	0
0	0	0
0	1	0
17	29	4
0	0	0
0	0	0
0	0	3
0	1	2
0	0	0
4	3	3
134	102	64
0	0	0
9	14	5
1	0	0
0	0	0
0	0	0
0	1	0
21	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
134	1784	411
1	2	2
4	1	0
26	18	11
10707	8271	11838
0	0	0
0	0	0
481	787	791
1	1	0
0	0	0
0	0	0
0	0	1
1	0	0
0	0	0
118	277	203
0	0	0
0	0	0
0	0	0
5	18	6
79	128	53
4	16	7
0	0	0
7	4	1
0	0	0
0	0	1
544	511	586
0	3	0
0	0	0
0	0	0
0	0	0
0	3	1
67	127	64
1230	2175	3028
0	3	0
2	3	2
2	4	6
1	0	4
0	0	0
60	162	122
0	0	0
0	0	0
0	0	0
0	0	0
0	3	0
0	0	0
1358	2315	2449
503	890	1065
3	5	2
8	16	36
128	455	291
5	0	3
5	6	8
0	0	0
0	0	0
0	0	0
1235	1829	2101
23	48	31
0	0	0
0	0	0
7	18	13
0	0	0
0	0	0
473	1381	1332
0	0	0
78	67	39
3	1	0
15	42	55
236	127	30
0	1	0
0	0	0
33	13	0
373	102	30
3	2	0
1111	1347	1275
720	906	838
7	10	3
1597	2162	1861
2	0	0
0	0	0
3	2	0
0	0	0
4	6	1
1638	265	91
0	0	0
0	0	0
0	0	0
4	0	1
0	0	0
797	1114	1235
30	136	240
0	0	0
0	0	0
2	2	26
868	1222	1629
0	0	1
0	0	0
4	6	1
0	0	0
9	0	3
0	0	0
0	0	0
0	0	0
0	0	0
14	30	11
0	0	0
2677	3099	3133
0	0	0
33	17	7
1	0	0
2	2	0
3125	5481	4834
1179	3022	3798
0	0	0
0	0	0
1	0	2
9	8	12
59	45	21
0	0	0
0	0	0
0	0	0
2265	5244	4727
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
22	23	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	3	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1650	2467	3026
1	3	2
8	30	15
454	619	693
0	0	1
0	0	0
2626	2831	2775
1875	1489	2270
0	2	1
2	6	0
1	4	3
2587	4481	4139
13	9	6
0	0	0
0	0	2
0	0	1
0	4	1
0	0	0
0	0	0
0	0	0
0	4	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
13	56	9
36	40	30
1746	2286	2274
0	0	0
0	0	0
15	12	2
0	1	0
356	269	169
0	0	0
0	0	0
0	0	0
0	0	1
28	40	34
3252	4240	3002
0	0	0
0	3	1
12	22	16
0	0	0
51	41	67
0	0	0
1990	2967	3704
0	0	0
65	95	106
0	0	0
0	0	0
1	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
22	82	17
0	0	0
7	2	1
0	0	1
63	113	138
3297	3906	4951
0	1	0
2	0	0
171	244	271
0	0	0
0	0	0
1	0	0
3484	4918	4654
2	1	2
22	30	45
0	0	0
0	0	0
0	2	2
324	564	1065
1	0	0
4	5	1
37	41	55
23	30	31
0	0	0
74	139	145
273	420	270
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
845	1161	1530
910	1417	2198
0	0	0
0	0	0
3	6	8
369	527	500
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
33581	45293	36795
358	462	340
0	0	0
0	8	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	4	1
4520	5887	5756
1573	2371	2155
909	1131	1644
0	0	0
0	0	0
465	566	272
0	2	0
0	0	1
3212	4414	3677
0	0	0
7	3	3
6952	10129	9120
0	0	0
579	917	553
0	0	4
0	0	0
0	6	5
0	0	0
2860	4666	5873
2	3	1
551	1002	1293
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	19	10
0	0	0
0	0	0
244	322	153
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	1	0
1226	1877	2007
135	384	183
3	11	3
0	0	0
0	0	0
0	0	0
89	103	48
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
97	140	74
11857	9932	9507
532	465	230
86	116	116
0	0	0
1	0	0
0	0	0
147	256	146
5	15	17
4	9	2
33	87	87
0	0	0
4	13	11
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
1	2	1
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
7	12	19
0	0	0
0	0	0
2	19	4
0	0	0
0	0	0
15612	21481	17192
0	0	0
1599	2747	4505
0	0	0
0	0	0
0	0	0
0	0	0
19	30	42
0	0	0
0	0	0
0	0	0
93	228	149
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	2	1
0	0	1
0	0	0
0	0	0
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
852	1330	1218
0	0	0
178	129	254
0	0	0
0	2	0
2	1	9
171	272	40
0	0	0
0	3	0
0	0	0
0	2	9
0	0	0
162	353	227
0	0	0
0	0	0
1503	1584	1889
11	20	30
21	28	5
579	783	631
4	8	6
0	0	0
0	0	0
102	139	154
0	0	0
724	1013	1261
0	0	0
682	638	783
4	25	21
0	4	0
1756	2726	2032
0	0	0
0	0	0
0	0	0
136	166	231
1374	2025	1828
2	0	0
428	592	611
0	0	0
2	0	0
0	0	0
99	147	160
0	0	0
0	0	1
0	0	2
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
94	16	20
0	0	1
2012	3120	3733
3	10	7
600	961	1186
0	0	0
1617	2526	2062
175	257	329
0	0	0
0	0	0
0	0	0
0	0	0
0	1	9
0	0	0
90	266	453
0	0	2
0	0	0
0	0	0
1	5	18
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
12	7	8
73	93	173
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
607	1322	1587
0	0	0
0	0	0
0	0	0
0	3	0
0	0	0
0	0	0
343	587	562
39	54	34
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8	4	5
1	1	1
79	117	122
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
32	49	68
1699	2109	3057
46	96	52
3	2	3
1192	2179	1943
406	963	982
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1511	1355	1548
8	5	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1126	2300	1953
183	379	435
2	7	5
28	46	39
2324	2545	3863
84	77	102
0	0	0
1501	2312	2610
0	0	0
0	0	0
1	4	0
0	0	0
0	0	0
0	0	0
786	1676	1459
775	2168	2203
305	808	591
0	0	0
10732	14896	11059
0	0	0
0	0	0
715	1006	865
24	25	47
993	1663	1391
0	8	6
0	0	0
0	0	0
1	1	1
132	102	78
0	0	0
9577	19269	7337
0	0	0
3286	3491	5324
2583	3480	4310
1	4	4
2338	3653	3765
0	1	0
3092	6509	7142
2	13	5
90	371	517
313	345	443
298	464	372
0	0	0
393	348	353
0	0	0
43	24	59
1	1	0
19	9	4
4866	6339	6356
0	0	0
0	0	0
0	0	0
4	4	4
1093	2012	2652
0	2	0
0	0	0
0	0	0
0	0	1
437	1058	797
266	527	422
275	313	0
0	0	0
2	0	0
0	0	0
130	222	434
0	0	0
0	0	1
0	0	0
0	0	0
7	26	49
0	0	0
6	23	36
237	603	1078
0	0	0
0	0	0
6387	9511	7444
1620	2533	3060
0	0	0
539	919	817
9	8	5
11	12	4
0	0	0
5	6	0
25	17	28
0	0	0
0	0	0
7	10	20
590	833	650
0	0	0
0	0	1
72	150	144
608	1188	1747
221	350	238
5	24	8
929	1784	2120
0	0	1
2	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	1
0	0	0
0	0	0
1	0	0
0	0	0
21	136	222
0	0	0
95	139	183
0	0	0
0	0	0
0	0	0
1	0	2
0	0	0
32	72	27
21	42	22
8	28	23
0	1	1
712	1785	1539
3	3	4
0	0	0
0	0	0
1103	1538	1026
694	953	717
0	0	0
3	5	2
18	6	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
291	178	118
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
69	114	72
42	77	65
0	0	0
12	19	17
1386	2184	3153
4788	8511	8338
12	16	12
4	0	1
0	0	0
0	2	0
1082	1884	1670
5	5	6
0	0	0
0	0	0
664	1007	1350
0	0	0
93	141	97
5	7	15
1702	2057	2824
10	23	65
0	0	0
0	0	0
0	1	2
12	57	21
0	0	0
0	0	0
0	0	0
0	0	0
2	0	3
1745	2374	2730
0	0	0
120	29	33
1	3	7
360	697	565
4121	7115	8105
0	0	0
0	0	0
2063	2405	2270
0	0	0
941	1383	1105
0	0	1
758	541	361
0	1	0
50	25	21
0	0	0
1	0	0
1048	179	38
564	476	386
0	2	0
0	0	0
0	0	0
22302	24546	25712
0	0	0
0	0	0
8	31	9
1736	2253	1854
0	0	0
0	0	0
1	1	0
0	0	0
0	0	0
688	683	859
227	485	481
0	0	0
1135	1973	2856
14	41	69
0	0	0
891	1337	1316
0	2	2
12	0	1
3	7	6
464	611	855
659	856	1108
2	1	3
3790	4336	4196
8377	2755	2825
0	0	0
118	14	2
1655	204	97
2703	2008	3038
0	0	0
0	0	0
0	0	0
0	0	0
4662	5735	7034
0	0	0
0	0	0
3	1	2
0	0	0
1750	2666	2700
322	367	311
0	0	0
2	2	0
0	0	0
4196	6323	6613
30176	46093	50506
0	0	0
1852	3057	3248
0	0	0
0	0	0
33	41	135
8	7	19
0	0	0
637	1027	1232
0	0	0
0	0	0
1	1	0
0	0	0
0	0	0
0	0	1
5	3	2
20	34	29
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1050	1358	1404
4	1	0
27	19	24
0	0	0
0	0	0
0	0	0
15	24	5
147	373	318
0	0	0
1	0	5
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
1	6	6
0	1	0
0	0	0
17822	26698	28256
0	0	0
72	88	95
0	0	0
0	0	0
0	3	0
2	0	1
0	0	0
120	191	212
8	19	6
0	0	4
0	0	0
3805	4981	5370
0	0	0
0	0	0
0	0	0
0	0	0
2	15	7
0	0	0
0	0	0
0	0	0
7	20	4
1328	3385	3886
0	0	0
0	0	0
14	44	104
12	18	16
0	1	0
3326	4900	6241
0	0	0
748	734	992
1	0	2
0	0	0
18	12	56
3	4	2
0	0	0
3	13	4
14	9	10
1435	1809	2759
3	1	4
0	0	2
0	0	0
24	45	23
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	2	5
127	245	261
0	0	0
529	932	771
2721	3691	4073
26	30	21
0	1	2
1	1	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
6	118	2
0	0	0
0	0	0
0	0	0
371	550	519
0	0	0
2	2	6
0	0	0
179	279	191
3	21	11
0	0	0
0	11	3
13	24	11
0	0	0
0	18	4
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
3	14	6
0	0	0
0	0	0
1083	2644	1153
1	2	3
17965	32432	19558
22	40	9
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
4374	4303	6224
0	0	0
0	0	0
0	0	1
1017	2169	2507
0	0	0
1	8	3
0	0	0
1	0	1
29	110	85
0	0	0
8	9	7
0	2	3
0	0	1
0	0	0
0	0	0
56	338	506
0	1	1
28	45	46
18	38	27
0	0	0
8	17	4
4	1	0
10	2	3
0	0	0
0	0	0
11	24	18
0	0	0
0	0	0
4	11	7
169	276	374
0	2	4
1	2	3
0	0	0
0	0	1
449	809	580
0	0	1
0	0	0
0	5	1
16	3	0
0	0	0
0	0	0
0	0	0
0	0	0
4	9	4
1	8	2
0	0	0
0	0	0
816	1450	924
3	2	5
647	1079	899
0	0	0
0	0	1
5	5	4
35	47	56
0	0	0
193	205	156
0	0	0
1	0	0
0	0	0
4	6	5
0	0	0
0	0	0
0	0	0
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
13	48	61
0	0	0
1	0	0
0	0	0
44	49	61
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	2
1	2	3
0	0	0
0	0	0
0	0	0
0	0	0
202	331	343
1	4	1
52	248	314
120	402	515
1	3	4
0	0	0
0	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	8	1
1	2	0
331	1239	1719
0	0	0
0	1	0
0	0	0
0	0	0
2	1	2
0	1	1
5	0	1
1	0	0
6	7	11
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
33	0	0
0	0	0
0	2	0
0	0	0
401	980	862
0	0	0
0	4	1
249	521	447
111	129	89
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	5
169	271	277
0	0	0
0	0	0
0	0	0
1	1	1
0	0	0
40	90	164
0	0	0
0	0	0
2	1	3
0	2	5
1	1	0
0	0	0
0	0	4
0	0	0
0	1	0
0	0	0
5	2	6
0	0	0
1	0	0
2	1	1
36	41	73
194	262	485
13	4	10
0	2	0
1114	1616	2691
1	9	11
1778	2199	3135
186	182	151
2389	3080	4497
0	0	0
244	515	622
4	15	0
22	15	21
312	573	709
0	5	3
34	82	59
3010	4083	6430
0	4	3
0	1	3
162	684	1486
13	26	86
1	2	0
129	265	200
0	0	0
6589	13054	7145
18	19	16
0	3	8
0	0	0
110	149	234
20	51	102
23	31	46
4	2	4
0	0	0
0	0	0
0	0	0
0	0	0
36	34	22
0	0	0
0	1	0
3	16	23
1	0	3
0	0	0
0	3	6
1	0	0
0	1	0
5	17	8
3	6	2
0	0	0
9	8	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	7
340	568	1065
0	0	0
0	0	0
4	7	23
7	1	29
98	157	129
16	7	93
0	0	0
4	14	9
0	1	1
0	0	0
0	0	0
2234	3710	3834
57	57	114
6	11	21
24	86	73
1526	2102	2352
126	169	157
2	1	0
25	65	77
6	11	5
0	0	0
0	0	0
3	0	1
0	0	0
0	0	0
3387	4708	9259
30	25	52
0	0	0
880	1005	989
1	1	3
0	0	0
0	0	0
0	0	0
107	81	164
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	1	2
166	222	264
155	92	72
0	0	0
44	33	25
2	1	0
36	10	17
1	0	0
0	1	1
6	13	15
0	0	0
349	980	1150
0	0	0
0	0	0
16	30	18
11	15	68
26	20	9
0	0	0
2	8	7
0	0	0
0	0	0
0	0	0
216	501	441
5	4	2
0	0	1
66	110	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
6	0	2
0	0	0
2	0	0
0	0	0
0	0	0
1	0	0
1	0	1
22	41	48
0	0	0
13	28	22
0	0	0
0	0	0
0	0	0
0	0	0
0	4	8
53	81	149
19	26	29
1	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
915	1728	2230
0	0	0
0	0	0
3	26	14
0	0	0
2	2	5
0	0	0
0	0	0
0	0	0
3	1	0
233	1227	2205
0	0	0
1	6	3
0	0	0
0	0	0
148	389	438
1	1	2
66	56	48
0	0	0
0	0	0
2	5	0
61	95	129
0	0	0
13	7	24
1	0	0
165	267	227
1	1	3
0	0	0
52	60	47
0	0	0
0	0	0
0	0	0
12	20	17
0	0	0
0	0	0
0	0	0
0	2	0
0	13	12
3	4	2
3	13	1
2	1	5
0	0	1
0	0	0
77	149	351
0	0	0
0	0	0
96	191	329
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
88	194	145
20	31	89
0	3	9
159	163	170
0	0	0
0	1	0
4065	6101	10486
2621	4316	8238
2	0	1
226	328	304
0	0	0
1153	1734	2003
117	144	147
0	0	0
913	1829	3119
1397	1783	4939
2	0	0
7	12	47
2	7	11
0	0	0
7250	12137	20971
1	2	3
56	38	67
2969	3383	7302
3711	6155	9935
278	249	504
30	25	36
521	380	573
0	0	0
2199	3546	5254
0	0	0
1663	2707	4647
2383	3710	6180
0	1	0
1526	2279	3399
0	0	0
3	3	2
38	57	72
27	37	30
0	2	3
400	314	182
0	0	0
0	2	4
8592	13316	20845
0	0	2
0	1	3
1	1	3
2	8	0
5	10	3
4670	13533	17371
6	7	8
53	281	181
0	0	0
3	14	2
1114	2611	3231
2	0	3
0	0	0
0	0	0
0	4	5
0	0	0
304	612	422
0	0	0
1579	2793	3219
0	0	0
1	0	0
0	0	0
0	0	0
0	1	0
0	0	1
1975	3221	5366
6574	9845	12342
3	5	13
1	3	4
0	0	0
110	121	122
343	694	757
1472	2232	2918
0	0	0
135	53	29
86	156	318
2160	4557	5735
1473	4844	10688
143	235	283
0	1	0
6	18	22
1	2	2
703	1714	2582
0	3	1
4	6	5
3	0	4
1032	1446	1956
187	483	485
17	21	22
2685	3686	5710
4106	5982	8631
1	2	1
5027	7882	12274
32	47	48
3253	4548	7496
1563	2261	4364
0	0	1
26	96	170
2312	3748	5133
0	0	0
1151	1427	3034
0	0	0
6005	10898	17053
3588	5069	9507
0	0	0
1589	1883	2031
0	0	0
726	1094	1074
4	5	6
0	1	0
0	2	1
2135	3824	5922
0	3	1
0	0	0
37	21	81
2	1	5
4	1	4
0	0	0
1	1	1
0	0	0
1831	2998	4327
13	18	20
25	34	68
0	0	0
13	6	12
1206	2156	3029
38	101	74
0	4	0
1	0	1
21	27	53
1	0	0
19	18	21
262	329	627
0	1	2
648	1247	2527
0	1	2
0	0	0
0	0	0
0	0	0
2	5	10
0	0	0
0	0	0
1769	2455	1013
7	7	0
0	0	0
0	0	0
1304	1728	1717
0	0	0
0	0	0
0	1	0
17	68	164
0	0	0
0	0	0
0	0	0
1	0	0
0	0	1
0	0	0
48	0	0
70	0	0
0	2	0
0	0	0
0	0	0
4	3	0
6	0	0
6	0	3
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
3	0	0
1	0	0
0	0	0
6	0	0
0	0	0
0	0	0
13	0	0
6	0	0
0	0	0
2	0	0
4	0	0
1	0	0
5	0	0
3	0	0
0	0	0
0	0	0
0	0	0
12	1	2
0	0	0
0	0	0
0	0	0
0	0	0
5	1	0
0	0	0
0	0	0
0	0	0
0	0	0
2	5	2
0	0	0
0	0	0
0	0	0
0	0	0
6	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	0	0
0	0	0
0	1	1
0	0	0
6	0	0
0	0	0
3	0	0
0	0	0
1	0	1
0	0	0
8	26	39
0	0	0
0	1	1
0	0	0
5	6	13
0	0	0
1	0	2
0	0	0
0	0	0
0	8	11
0	0	0
20	13	21
222	24	25
0	0	0
411	249	524
5	2	4
8	2	3
0	1	0
17	33	20
0	0	3
0	0	0
1	2	8
703	501	1034
100	44	29
793	1254	1980
13	18	11
3249	5672	8277
0	3	3
534	1103	2096
10900	22186	34733
609	1835	6087
0	0	0
0	0	0
0	0	0
3139	6082	10141
2	1	1
1	2	1
607	789	1111
1512	2042	3385
4	1	5
64	3	35
10	4	8
0	0	0
25	23	42
1939	3683	4874
0	0	0
3	22	23
640	953	1487
69	70	190
0	0	0
0	0	0
29	34	61
15	13	30
1080	1255	1844
160	331	467
4	10	16
28	101	78
485	370	590
1332	1660	1871
0	3	2
7	11	4
0	0	0
0	0	0
2	0	0
0	0	0
13272	25316	31415
0	0	0
0	0	0
0	0	0
1	2	2
4881	7841	9678
6010	9324	22538
0	0	0
3157	5778	3544
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2389	4355	6880
8	7	5
0	0	0
0	0	1
1	0	0
1	0	0
196	1021	379
0	0	0
179	119	172
0	0	0
9	9	14
2799	4154	6358
1	5	0
0	2	4
76	33	64
153	263	1015
1	1	5
13852	22261	41465
0	1	4
67	160	369
277	365	772
0	0	0
0	0	0
0	0	0
669	1045	1528
0	3	2
0	0	2
1111	1882	2284
1646	2958	5250
25	11	42
5666	9639	17467
2440	3795	5234
6	6	12
2541	3810	5425
2	0	3
1	1	2
0	1	1
1077	1485	1982
33	55	34
1	1	0
128	167	139
1110	2289	3170
0	0	1
379	767	1025
0	0	0
202	422	405
0	1	0
160	204	206
969	1809	2446
304	585	587
0	0	0
82	174	256
0	0	0
745	609	1174
167	75	144
295	98	505
0	0	0
525	738	677
518	750	954
163	226	470
0	3	1
0	0	0
462	736	1196
1573	2297	3857
1	1	1
998	1960	3033
1509	2593	4644
191	480	821
155	4	11
5458	12018	19891
28	27	40
1888	2508	3679
1363	1780	3463
0	0	0
0	0	0
0	3	0
0	0	0
1802	6266	5285
142	240	262
662	887	1917
0	0	0
1	0	1
0	0	0
3	2	1
46	40	15
2302	3114	4691
2326	4823	6945
0	0	0
32	13	73
35	49	86
0	0	0
2120	2897	4970
0	0	0
1039	544	273
732	1067	1791
1458	3076	3978
0	0	5
1	3	7
0	0	0
3838	4560	6809
0	0	0
29	32	41
0	0	1
0	1	0
3468	6564	9200
2518	3392	6587
988	1598	2132
741	1259	677
4320	5483	10732
1785	1760	2422
880	582	1079
5	0	1
1	0	0
1041	1655	3400
4	9	6
8	9	10
897	1221	1925
5	0	3
465	501	729
4930	7239	10072
104	201	166
1445	2217	3108
0	0	0
15936	30427	43844
24	23	43
